uid,pos_iid,neg_iid,pos_seq
282,18514,25977,"[37, 224, 254, 534, 560, 644, 805, 882, 1468, 2489, 2628, 2899, 3169, 3209, 3369, 3513, 3592, 4124, 4130, 4183, 4187, 4425, 4427, 4432, 5058, 5201, 5203, 5399, 5520, 5814, 6063, 6091, 6515, 6760, 7102, 7431, 7435, 7581, 7751, 7791, 7991, 8185, 8265, 8343, 8359, 8548, 8666, 8876, 9799, 9842, 10362, 10714, 10764, 10959, 11183, 11206, 11774, 11838, 11982, 12118, 12479, 12481, 12734, 12751, 12911, 12976, 13013, 13466, 13469, 13731, 13964, 14070, 15143, 15159, 15233, 15261, 16055, 17525]"
159,18515,20278,"[501, 560, 963, 1752, 2135, 2456, 2662, 2841, 3842, 3848, 4069, 4197, 4425, 4520, 4627, 4824, 5062, 5351, 5399, 5857, 6303, 7168, 7951, 8189, 8208, 8359, 8568, 8967, 9077, 9543, 10178, 10633, 12465, 12539, 12832, 13082, 13098, 14995, 16452, 16964]"
2071,18516,27445,"[866, 2329, 2901, 3658, 3675, 6486, 7546, 7892, 8495, 9564, 12203, 15718]"
470,18518,39807,"[1812, 2073, 3758, 5228, 6886, 12778, 13143, 13527, 17034, 17732]"
1717,18518,23847,"[851, 1061, 1077, 1298, 1749, 4780, 5500, 6640, 7137, 8495, 12577, 13373, 14029, 16967]"
664,18520,30020,"[1503, 1584, 2799, 4578, 10292, 10652, 11533, 11600, 13325, 17380, 17439]"
1756,18520,34837,"[881, 1147, 1726, 3186, 3865, 4069, 4568, 5145, 6437, 6599, 8624, 10278, 11942, 13821, 13929, 15339]"
1553,18520,20341,"[4, 37, 41, 366, 628, 851, 1081, 2261, 3970, 4215, 5857, 6525, 6886, 7482, 8812, 8995, 9025, 9398, 10103, 10743, 11160, 11357, 11562, 12111, 12481, 13910, 14883]"
1518,18520,27449,"[866, 6220, 7951, 10962, 11213, 12480, 13053, 14213, 16047, 16062, 16398]"
2170,18521,38186,"[2384, 3707, 3795, 7035, 7109, 8359, 8781, 10684, 14004, 14539, 14873, 16135, 16591]"
3559,18523,35191,"[136, 182, 2758, 6383, 8654, 10131, 10967, 13831, 14450, 16085]"
542,18527,40319,"[1045, 1073, 3387, 3388, 4180, 5822, 7579, 9172, 9603, 11839, 14539]"
248,18532,21505,"[824, 900, 3508, 5840, 6029, 6952, 8669, 9693, 11741, 12800, 17380]"
757,18533,27227,"[1806, 2334, 2679, 6743, 6883, 7338, 8705, 11027, 13904, 14402]"
3485,18533,35142,"[791, 794, 1375, 2004, 2786, 5181, 8720, 9344, 13547, 16733, 16966, 18274]"
1243,18535,40453,"[224, 1919, 2432, 2456, 3307, 3535, 5389, 5861, 6039, 6616, 7103, 8696, 8876, 10764, 11183, 11336, 11722, 12649, 13471, 13548, 13626, 15287, 16143, 16746, 17100]"
2079,18539,20076,"[234, 249, 1004, 2646, 2876, 3795, 3983, 4196, 9255, 11688, 12503, 15502]"
367,18547,21007,"[360, 791, 998, 2457, 3353, 6043, 6713, 13631, 13637, 16691, 16731, 17990]"
3209,18548,27217,"[46, 249, 363, 856, 910, 966, 2213, 3672, 7951, 8799, 10959, 14970, 15127]"
1066,18548,26398,"[363, 366, 2133, 3408, 4103, 7305, 9089, 9833, 12318, 14995]"
694,18548,39418,"[363, 451, 458, 1097, 1183, 1371, 1549, 1552, 1553, 2413, 3054, 4001, 4071, 4270, 4627, 5276, 5333, 5588, 5933, 6989, 7028, 7102, 7291, 7352, 8051, 8836, 8938, 9826, 10418, 11211, 11239, 12941, 13600, 13761, 14073, 14876, 17166]"
3777,18548,34199,"[363, 1054, 1236, 3706, 5518, 6220, 6886, 8930, 11704, 17820]"
3265,18548,18876,"[363, 596, 984, 2787, 3450, 4587, 6129, 7704, 8212, 11150, 11696, 12898, 14065, 15121]"
1202,18548,29501,"[65, 363, 819, 2381, 3035, 3770, 6512, 6850, 8294, 8816, 8938, 9362, 13207, 13276]"
1450,18548,33910,"[363, 4505, 9479, 10799, 10880, 11712, 11789, 12786, 13110, 14433, 14607, 14914, 17754]"
2086,18549,25405,"[46, 209, 216, 872, 1910, 3525, 4345, 4400, 7399, 9365, 10524, 12038, 13114, 16360, 16740, 16932, 17537, 18018]"
3704,18549,32009,"[285, 310, 318, 449, 645, 646, 805, 1047, 1545, 2117, 2120, 2329, 2586, 3662, 3788, 3814, 3827, 4278, 4315, 4350, 4453, 4761, 5093, 5218, 5520, 6885, 7819, 9556, 9563, 10521, 11161]"
2038,18549,32137,"[734, 758, 1529, 2853, 3339, 3882, 4491, 6556, 8549, 8876, 9126, 9393, 9690, 10088, 10566, 11051, 12440, 12691, 13062, 14653, 15662, 15687, 15859, 16142, 16815, 17995]"
470,18549,33198,"[1812, 2073, 3758, 5228, 6886, 12778, 13143, 13527, 17034, 17732]"
2380,18549,30767,"[318, 1368, 2004, 2034, 3397, 4071, 4135, 8221, 8289, 9025, 11664]"
542,18549,40683,"[1045, 1073, 3387, 3388, 4180, 5822, 7579, 9172, 9603, 11839, 14539]"
156,18549,38969,"[1671, 2237, 2278, 2940, 4041, 4049, 4862, 5471, 6064, 8106]"
1899,18552,19510,"[2630, 3784, 5625, 8226, 11063, 12095, 12821, 13529, 14539, 18013]"
3836,18554,40726,"[626, 1644, 3079, 3863, 4083, 5840, 11909, 13456, 15781, 16368, 17217, 17993, 18234, 18287]"
2639,18557,23329,"[372, 393, 558, 1883, 2489, 3655, 6384, 8167, 8264, 10376, 10389, 10759]"
2383,18557,36380,"[372, 756, 874, 3513, 8611, 9681, 10354, 10654, 13623, 14517]"
3476,18559,26873,"[47, 126, 988, 4411, 6432, 8144, 9022, 13515, 16372, 17162, 17687, 17935, 17944, 18042, 18108, 18287, 18308]"
369,18560,38695,"[233, 291, 507, 797, 1044, 1075, 1486, 3329, 3809, 5048, 5096, 5188, 5392, 7122, 7991, 8501, 9445, 12437, 13013, 14363, 14384, 14720, 15331, 17655]"
713,18560,22874,"[102, 248, 285, 585, 5192, 5225, 5516, 6230, 8784, 8882, 11086]"
1640,18560,30456,"[668, 870, 1088, 2076, 2335, 7305, 9696, 10709, 12218, 14018]"
3239,18563,38151,"[534, 742, 1080, 5280, 7192, 7829, 8656, 9850, 10184, 11245, 11419, 11998, 12596, 12663, 14336, 14495, 15076, 15680, 16778, 17094, 17187, 18191, 18323]"
834,18563,24493,"[2787, 5783, 7829, 10184, 10412, 10663, 12210, 12404, 13364, 16072]"
3141,18564,36538,"[451, 1181, 1716, 3005, 3062, 4329, 5594, 5857, 6320, 7732, 8088, 8361, 8380, 9049, 9780, 10850, 12486, 14884, 15397, 16298, 18041]"
1511,18566,23641,"[2523, 2524, 4425, 6091, 7689, 8190, 8441, 8803, 8848, 9677, 10328, 10660, 10819, 11210, 11214, 11306, 11601, 12283, 12545, 12635, 12831, 12982, 13011, 13069, 14305, 14557, 14841, 15202, 15319, 15387, 15510, 16191, 16399, 16760, 16973, 17320, 17792]"
3396,18568,38887,"[61, 7425, 7934, 8201, 10380, 11017, 12565, 14412, 15118, 15137, 15146, 15148]"
2042,18571,32278,"[1997, 2371, 2456, 3848, 5634, 5861, 6453, 7168, 7236, 7445, 7985, 8038, 8164, 8190, 8693, 9940, 14532]"
1569,18571,39059,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
3615,18573,34047,"[2344, 2943, 9610, 10204, 10439, 10676, 11265, 13585, 15748, 15763, 16188, 17572, 17838, 18288]"
3035,18577,27961,"[657, 667, 766, 941, 1097, 1221, 1922, 2135, 2313, 3134, 3450, 3689, 4070, 5269, 6021, 6747, 6821, 7181, 7371, 8389, 9239, 9569, 9863, 12360, 12944, 13431, 14944, 15857, 16162, 16637, 16669]"
915,18577,31555,"[41, 391, 2261, 2940, 3611, 3857, 4324, 4616, 4621, 4945, 5471, 5980, 8115, 8388, 10352, 11321, 12729, 13264, 14392, 14774, 14995, 15966]"
560,18577,26883,"[140, 1221, 1856, 1928, 3955, 6301, 13361, 13480, 15367, 15796]"
1866,18577,31529,"[490, 1398, 2050, 4597, 4926, 7136, 8058, 9267, 9365, 9829, 10039, 11424, 12295, 13150, 16882]"
2673,18577,27004,"[444, 642, 678, 785, 786, 5687, 6356, 8654, 8719, 9138, 9166, 9222, 10951, 10966, 10967]"
3073,18577,21217,"[162, 709, 1139, 1150, 1887, 2686, 3692, 3993, 4609, 5128, 5537, 6550, 9407]"
661,18577,40083,"[564, 1043, 2810, 3768, 4309, 4317, 5039, 5250, 5256, 6320, 6342, 6455, 6609, 6635, 7027, 7179, 7451, 7631, 8537, 8774, 9609, 10118, 10304, 11247, 11475, 12331, 13338, 13486, 13900, 13915, 14330, 14910, 15326, 15466, 16033, 16034, 16177, 17082, 17315, 18179]"
2565,18577,30594,"[738, 739, 756, 1342, 2600, 5131, 9239, 9969, 10356, 12421, 15059, 16726, 17677]"
89,18577,35425,"[3388, 3981, 4399, 5256, 5931, 5934, 5941, 5945, 5963, 6607, 7465, 7829, 12149, 13770, 13918, 16033]"
1855,18582,34435,"[3243, 3915, 4059, 4508, 4747, 5933, 6443, 6445, 12145, 12178, 12775, 15748]"
2568,18583,32865,"[274, 455, 1097, 2602, 3814, 4524, 6063, 7103, 9130, 10442, 11082, 11300, 12017, 12283, 12370, 14213, 14348, 15331, 16160, 16866, 17034, 17392]"
3356,18586,33780,"[2432, 4818, 5215, 5421, 6285, 7207, 8199, 9039, 9934, 11610, 11663, 11982, 13668, 15734, 15818, 16435, 16634, 18068]"
1945,18586,25984,"[226, 230, 469, 584, 649, 1204, 1565, 2646, 2974, 3384, 3977, 4004, 4005, 4069, 4265, 4584, 4636, 4639, 4758, 4787, 4801, 4882, 5216, 6225, 6239, 6249, 7829, 8175, 8185, 8209, 8359, 8624, 8902, 8917, 9134, 9239, 9250, 12176, 12284, 12940, 13940, 14376, 14638, 14667, 15186, 15723, 15783, 16062, 16263, 16409]"
1265,18587,25921,"[1083, 1205, 1395, 2879, 4414, 5529, 5557, 5917, 6681, 6832, 6869, 9548, 11063, 12203, 14589, 14631, 17619]"
973,18588,30515,"[244, 248, 426, 1382, 1404, 1405, 2529, 2536, 2654, 2824, 3439, 3960, 4041, 5090, 5639, 6224, 6871, 6966, 7145, 7378, 7509, 7661, 7951, 7973, 7996, 8237, 10978, 12701, 12759, 12791, 18164]"
2385,18588,38263,"[920, 1178, 1274, 2483, 3591, 3918, 6737, 7021, 8704, 13965]"
507,18590,35410,"[768, 1145, 4476, 5023, 5381, 5971, 6073, 6331, 6884, 7219, 7329, 9099, 9222, 10097, 10100, 10191, 12526, 13360, 17034]"
3635,18592,22490,"[488, 642, 2385, 5312, 5966, 6486, 6695, 7028, 7942, 8766, 9351, 11852, 13029, 16173]"
1548,18592,40075,"[430, 489, 592, 911, 2148, 2436, 4069, 4881, 5588, 5861, 6187, 8696, 9397, 11030, 13137, 13431, 13827, 15287, 16784]"
305,18592,26321,"[430, 701, 1445, 1530, 1692, 2456, 4711, 7320, 7469, 8695, 8930, 11272, 11553, 12203, 13081, 13814, 15170, 16985]"
444,18593,32423,"[370, 430, 806, 874, 2569, 2586, 2736, 3187, 5216, 5808, 6230, 6506, 7647, 8179, 8353, 8571, 8930, 9206, 9240, 9690, 10831, 11239, 12549, 12657, 13184, 13218, 13370, 14048, 15066, 15119, 15503, 16021]"
1978,18593,31540,"[430, 1237, 1597, 1655, 2050, 2097, 2279, 2654, 3034, 3417, 4571, 5125, 5971, 8905, 13732, 15479, 17054, 17956, 18124]"
84,18593,19150,"[430, 3374, 3652, 3656, 8178, 8179, 8505, 9942, 11141, 15336]"
3226,18593,39400,"[234, 245, 308, 430, 3653, 3795, 4707, 4761, 4963, 5975, 7195, 8407, 8668, 11059, 11857, 17755]"
1548,18593,22226,"[430, 489, 592, 911, 2148, 2436, 4069, 4881, 5588, 5861, 6187, 8696, 9397, 11030, 13137, 13431, 13827, 15287, 16784]"
305,18593,25720,"[430, 701, 1445, 1530, 1692, 2456, 4711, 7320, 7469, 8695, 8930, 11272, 11553, 12203, 13081, 13814, 15170, 16985]"
3042,18593,33590,"[430, 7047, 7481, 9600, 10352, 10354, 10489, 10494, 13619, 13938, 15857, 16833, 17716]"
2671,18593,24724,"[430, 804, 1283, 1307, 1414, 2259, 2289, 3974, 4546, 5238, 6107, 8633, 10382, 11690, 11939, 12246, 13636, 13796, 14650, 14771, 17746]"
3777,18595,23716,"[363, 1054, 1236, 3706, 5518, 6220, 6886, 8930, 11704, 17820]"
1311,18596,29209,"[1081, 2606, 2816, 4069, 4787, 4972, 5613, 7807, 8461, 10184, 12203]"
1645,18596,30694,"[1474, 1585, 1923, 2904, 4611, 6858, 7249, 7399, 9240, 9743, 13322, 13950]"
578,18598,21800,"[328, 1677, 2693, 4350, 5006, 5038, 8221, 9134, 10436, 12014, 16510]"
87,18599,39214,"[203, 490, 2104, 3108, 4230, 4235, 4977, 5339, 7737, 7900, 8064, 8139, 8287, 9941, 10664, 11951, 12160, 12164, 12376, 12872, 13516, 13543, 14197, 14205, 14226, 14912, 15490]"
3550,18599,31159,"[92, 802, 808, 1170, 1621, 3889, 4608, 4938, 5471, 6317, 8115, 10193, 11846]"
804,18600,33614,"[638, 644, 851, 1796, 1873, 2135, 2707, 2943, 3217, 3474, 3848, 4613, 4751, 4866, 7371, 7892, 8073, 9711, 9852, 12469, 12480, 13195, 13429, 14556, 15556, 15768, 16076]"
3633,18600,27378,"[93, 1185, 1233, 1852, 3672, 3759, 5267, 5805, 5973, 6331, 9222, 10710, 12622, 13183, 13727, 15732]"
137,18603,20844,"[667, 806, 820, 828, 866, 946, 1163, 1371, 2456, 2662, 2787, 2788, 2804, 3152, 3583, 4138, 4247, 4583, 5138, 5548, 5966, 6043, 6157, 6506, 6672, 6728, 7045, 7243, 7797, 8062, 8208, 8543, 9226, 9236, 9537, 10356, 10675, 11016, 11385, 11712, 13400, 13811, 14663, 15407, 16943, 17785]"
1074,18603,40884,"[403, 822, 2251, 8437, 8561, 9479, 9788, 10487, 11838, 14477, 16520]"
2061,18604,19170,"[4, 740, 1321, 1462, 1814, 2876, 3172, 3672, 5076, 5091, 5102, 5796, 6176, 8914, 10959, 11979, 12383, 13234, 14109, 15127, 16407, 17102, 18104]"
2519,18604,35830,"[1268, 2063, 2764, 3576, 4287, 6753, 7789, 7876, 8423, 11265, 14759]"
3625,18604,35729,"[1813, 2220, 5534, 7039, 8545, 10799, 11063, 11621, 11766, 13507, 13912]"
1820,18605,19680,"[454, 950, 4146, 6041, 6320, 12275, 15340, 16260, 16898, 18059]"
1919,18606,29628,"[326, 1001, 1071, 1612, 1928, 1957, 2438, 2568, 2628, 2654, 2686, 2778, 2805, 2813, 2914, 4045, 4282, 4285, 4331, 5121, 5527, 5703, 6877, 7256, 7737, 8624, 8857, 9049, 11188, 12175, 12931]"
3218,18606,28067,"[120, 636, 1598, 1749, 2422, 2953, 3285, 3382, 3386, 3654, 3733, 3846, 4112, 4208, 4655, 5102, 5224, 5349, 7597, 7849, 7891, 8067, 8330, 9109, 10440, 11122, 11251, 11351, 11677, 13529, 14450, 15542, 15996, 17339, 17721, 18301]"
889,18606,34282,"[183, 2702, 2898, 3084, 4926, 5840, 9267, 9876, 10051, 12091, 14505, 14764, 15729, 16722, 18035]"
1977,18606,37700,"[846, 3084, 3281, 4747, 5520, 8187, 8869, 10780, 11550, 12170, 15307, 15308]"
3162,18606,29216,"[111, 230, 1318, 1331, 1549, 1552, 1668, 1923, 2135, 2144, 2423, 2424, 2650, 2948, 3076, 3471, 3519, 3814, 5060, 5265, 5276, 6021, 6047, 6303, 6371, 6558, 6958, 7231, 7320, 7429, 7545, 7557, 8372, 8484, 8695, 8919, 9325, 11281, 14350]"
1209,18606,19520,"[99, 432, 492, 678, 903, 3086, 3388, 4299, 4769, 4895, 5711, 5882, 6746, 8296, 8442, 8827, 9913, 9948, 10224, 11255, 11743, 12019, 12834, 13700, 14504, 17627, 17832, 17975]"
1866,18607,24252,"[490, 1398, 2050, 4597, 4926, 7136, 8058, 9267, 9365, 9829, 10039, 11424, 12295, 13150, 16882]"
2538,18607,34015,"[628, 2662, 4152, 8129, 12312, 13527, 15121, 16657, 17136, 17172]"
1010,18607,19852,"[469, 588, 657, 690, 804, 860, 888, 903, 964, 991, 1323, 1667, 1668, 1734, 1868, 1892, 1895, 1928, 2120, 2132, 2141, 2167, 2456, 2601, 2857, 2876, 2920, 3375, 3795, 3850, 3914, 4067, 4069, 4278, 4370, 4637, 4808, 4963, 5002, 5084, 5103, 5271, 5379, 5761, 5828, 5858, 5977, 6043, 6672, 6757, 7035, 7046, 7763, 8039, 8266, 8358, 8631, 8938, 9106, 9516, 9564, 9826, 9850, 10090, 10149, 10759, 11518, 11798, 11951, 12175, 12187, 12549, 13243, 13279, 13549, 13637, 13865, 14256, 14266, 14890, 15063, 15768]"
3141,18607,20799,"[451, 1181, 1716, 3005, 3062, 4329, 5594, 5857, 6320, 7732, 8088, 8361, 8380, 9049, 9780, 10850, 12486, 14884, 15397, 16298, 18041]"
2373,18607,28162,"[949, 1873, 2604, 2697, 2729, 2730, 3137, 3270, 6707, 7698, 8315, 9775, 10537, 12164, 13495, 14304]"
1912,18607,18459,"[307, 642, 1073, 1462, 2095, 2120, 2456, 2728, 2903, 3046, 3267, 3388, 3471, 3473, 3499, 3583, 3875, 4370, 4524, 4865, 5065, 5142, 5162, 5207, 5235, 5520, 5798, 5857, 6197, 6364, 6672, 6821, 6857, 7093, 7320, 7834, 7900, 7945, 8484, 8526, 9800, 10328, 11801, 12376, 12649, 12655, 12860, 13915, 15087, 15097, 15099, 15498, 17333, 17338]"
2536,18609,36290,"[499, 1785, 3205, 3888, 4005, 4587, 5947, 6361, 6725, 7168, 7781, 9089, 11121, 14036, 14044, 14778, 16669, 17270, 17936]"
427,18609,22324,"[628, 1227, 1268, 1341, 1519, 1935, 1948, 2360, 2586, 3280, 4282, 5857, 6323, 7180, 7424, 8095, 8129, 8202, 9354, 9860, 9941, 13468, 13587, 14591, 18154]"
808,18609,27014,"[949, 1753, 2304, 4891, 5637, 6713, 8134, 9290, 10906, 16260, 17626, 17944, 18106]"
2158,18609,26483,"[5847, 6021, 7044, 8404, 9119, 12227, 12538, 13098, 13492, 16355]"
85,18609,32213,"[57, 139, 737, 804, 1345, 1854, 2787, 3627, 4098, 4371, 4592, 5272, 5627, 5969, 6156, 7349, 8856, 10122, 11052, 12340, 12640]"
2385,18609,30557,"[920, 1178, 1274, 2483, 3591, 3918, 6737, 7021, 8704, 13965]"
3265,18609,36140,"[363, 596, 984, 2787, 3450, 4587, 6129, 7704, 8212, 11150, 11696, 12898, 14065, 15121]"
305,18609,34756,"[430, 701, 1445, 1530, 1692, 2456, 4711, 7320, 7469, 8695, 8930, 11272, 11553, 12203, 13081, 13814, 15170, 16985]"
3438,18609,38536,"[2295, 2424, 2925, 3084, 3583, 5881, 6024, 8201, 15781, 17403, 17572, 18288]"
2825,18609,24960,"[46, 1455, 2804, 2805, 3388, 6034, 7532, 11012, 14197, 17397]"
3564,18609,24751,"[31, 87, 412, 428, 706, 885, 1454, 3583, 4787, 11752, 14956]"
3582,18609,35416,"[224, 346, 368, 1004, 1074, 1462, 1877, 1879, 1967, 2146, 3654, 4120, 4151, 4583, 5093, 5502, 6085, 6126, 6347, 6710, 6878, 7646, 8524, 9759, 9958, 10361, 10784, 12733, 13318, 16271, 17172]"
2536,18610,22466,"[499, 1785, 3205, 3888, 4005, 4587, 5947, 6361, 6725, 7168, 7781, 9089, 11121, 14036, 14044, 14778, 16669, 17270, 17936]"
996,18610,37514,"[432, 1646, 2134, 2611, 2634, 2804, 4476, 6734, 7465, 9014, 11712, 12271, 12843]"
922,18610,31394,"[2277, 2780, 3434, 4474, 4540, 4543, 4748, 5125, 7552, 8339, 9879, 13938, 16560]"
2713,18610,23807,"[811, 1002, 4478, 4626, 5978, 8013, 9140, 9949, 10404, 10750, 13446, 13547, 14390, 14963, 17508, 17594, 17630, 17734, 17774, 18291, 18308]"
2317,18610,35418,"[1045, 2055, 2307, 3473, 5634, 8797, 9961, 10503, 13016, 15143, 15739]"
137,18610,33350,"[667, 806, 820, 828, 866, 946, 1163, 1371, 2456, 2662, 2787, 2788, 2804, 3152, 3583, 4138, 4247, 4583, 5138, 5548, 5966, 6043, 6157, 6506, 6672, 6728, 7045, 7243, 7797, 8062, 8208, 8543, 9226, 9236, 9537, 10356, 10675, 11016, 11385, 11712, 13400, 13811, 14663, 15407, 16943, 17785]"
982,18610,32798,"[1392, 3029, 4217, 5014, 5865, 7425, 8221, 8791, 8994, 10433, 12264, 12964, 13790, 13791, 15942]"
2916,18610,32453,"[1824, 2154, 2455, 3246, 5969, 9024, 10675, 12018, 12318, 13898, 14731, 14932]"
509,18610,23420,"[1276, 1300, 1496, 1547, 1923, 2293, 2324, 2392, 2892, 3412, 3756, 4069, 4070, 4367, 5857, 5893, 6021, 7231, 7498, 7671, 7797, 8442, 8797, 9010, 11802, 11829, 14187, 16600]"
2983,18610,36788,"[1572, 2179, 7028, 7144, 9756, 10000, 11189, 12044, 14350, 14763, 15139, 16160]"
3436,18610,33148,"[1591, 2705, 2786, 3922, 7416, 10380, 11712, 12478, 15953, 16900]"
3144,18610,36232,"[3792, 4700, 4990, 6065, 12012, 12067, 12347, 13081, 15081, 15083, 15327, 16838]"
1173,18610,31210,"[93, 150, 365, 857, 1297, 1416, 1653, 1722, 1782, 1841, 2255, 2278, 2283, 2356, 2599, 2654, 3356, 3616, 3621, 4000, 4023, 4059, 4132, 4295, 4539, 4595, 4653, 4656, 4665, 4747, 4868, 5125, 5466, 5479, 5493, 5495, 5502, 5512, 5661, 5729, 5968, 6107, 6326, 6402, 6407, 6423, 6435, 6473, 6565, 7243, 7399, 7552, 8005, 8104, 8465, 8485, 8514, 8559, 8632, 8845, 9089, 9230, 9460, 9479, 9600, 9680, 10008, 11006, 11296, 11299, 11428, 11443, 11712, 11964, 12259, 12329, 12953, 13457, 13572, 14287, 14595, 16394, 16748, 16794, 16980, 17054, 17511, 17625]"
613,18610,36515,"[366, 874, 1583, 1973, 3154, 3656, 4331, 4404, 4992, 5138, 5257, 5703, 5822, 6070, 6475, 6651, 6841, 7179, 7214, 7573, 8091, 8504, 8624, 8884, 9747, 11164, 11701, 11718, 12504, 12828, 13563, 13776, 14013, 14412, 14556]"
1539,18610,33142,"[151, 856, 935, 1004, 3345, 3784, 4146, 4697, 6742, 6758, 6778, 7536, 7707, 8167, 9355, 10560, 11121, 12065, 12414, 12923, 13290, 13504, 13884, 14933, 15003]"
2197,18610,39639,"[668, 1898, 2271, 2314, 3756, 4324, 4576, 4753, 5238, 5685, 6399, 6423, 6682, 7663, 8351, 8419, 9026, 9070, 9143, 9280, 10379, 10380, 10387, 10388, 10892, 11045, 12309, 12814, 12963, 13004, 13517, 14484, 14586, 14764, 14772, 14932, 15358, 16063, 16064, 16126, 16376, 16766, 16824, 17633, 17789, 17981]"
695,18610,30028,"[2634, 3752, 17821, 17838, 17944, 18152, 18260, 18317, 18344, 18351, 18354, 18356, 18357]"
3695,18610,39534,"[71, 1547, 3388, 3450, 3886, 4180, 6672, 7803, 9949, 11738, 12556, 12731, 13788]"
2869,18610,30222,"[806, 1043, 5786, 7324, 7333, 7415, 7579, 7623, 9699, 11053]"
305,18610,39061,"[430, 701, 1445, 1530, 1692, 2456, 4711, 7320, 7469, 8695, 8930, 11272, 11553, 12203, 13081, 13814, 15170, 16985]"
1839,18610,34216,"[326, 388, 905, 937, 4371, 5784, 5814, 6197, 7058, 7243, 7252, 11936]"
3811,18610,18614,"[44, 171, 295, 1008, 3602, 3938, 5865, 7157, 8895, 9681, 12902, 18041]"
61,18610,32591,"[455, 501, 529, 2120, 2932, 3332, 3756, 6803, 6815, 11645, 12185, 12504, 14932, 15472, 16495, 17019]"
111,18610,21071,"[305, 667, 1963, 5249, 5258, 5933, 7905, 10725, 11230, 11661, 12097, 13986]"
2601,18610,20649,"[133, 777, 2287, 3129, 4450, 9068, 10037, 11709, 14089, 14385, 15781, 17627, 17830, 18035]"
1828,18610,39835,"[367, 1073, 2278, 3448, 4807, 6104, 7399, 7465, 9172, 10136, 11618]"
1675,18610,39795,"[838, 1012, 2295, 2480, 2816, 4658, 5754, 5822, 5894, 6440, 6655, 8477, 9195, 12476, 12692, 13093, 17054, 17956, 18165, 18173]"
3405,18610,19837,"[465, 638, 749, 905, 921, 955, 1195, 1209, 1228, 1831, 2136, 2441, 2859, 3061, 3097, 3270, 3583, 4038, 4069, 4205, 4571, 4705, 4862, 4882, 5054, 5110, 5343, 5531, 5724, 5768, 5821, 5857, 5931, 5963, 6021, 6023, 6961, 7198, 7229, 7320, 7424, 7847, 8027, 8094, 8202, 8323, 8388, 8946, 9634, 10203, 11244, 11320, 11452, 11675, 12375, 13860, 14116, 14995, 15695, 16070, 16155, 16162, 16755, 16944, 16974, 17380]"
3167,18610,28988,"[380, 550, 4070, 4694, 7305, 7352, 15920, 16788, 17785, 17855]"
1673,18610,30686,"[451, 1233, 1278, 1556, 2136, 2324, 2673, 2787, 3951, 4362, 5138, 5612, 6021, 6561, 7134, 7320, 7371, 8010, 9548, 11802, 12387, 13786, 15518]"
64,18612,28611,"[490, 611, 616, 1055, 1064, 2001, 2107, 2131, 7259, 10328, 15560]"
3203,18613,27127,"[872, 2804, 4665, 7047, 9003, 10183, 10719, 11607, 12271, 13911, 14647, 14934, 16171]"
3626,18613,35361,"[73, 1002, 1252, 1468, 2362, 4447, 8504, 8749, 9172, 9307, 12706, 13191]"
1450,18613,24913,"[363, 4505, 9479, 10799, 10880, 11712, 11789, 12786, 13110, 14433, 14607, 14914, 17754]"
2926,18613,29442,"[4, 763, 871, 917, 997, 1050, 1436, 1621, 2238, 2456, 3191, 3388, 5238, 5396, 5656, 5958, 6036, 6273, 6285, 6811, 7081, 7305, 7320, 7464, 7951, 8223, 8353, 8449, 8523, 8735, 8803, 9101, 9293, 9307, 9610, 9656, 10065, 10423, 11059, 11387, 11832, 12681, 12761, 13387, 14213, 15862, 16169, 16524, 16628, 17035, 17593, 17714, 18088]"
1875,18616,37390,"[56, 330, 668, 736, 843, 1130, 1131, 1371, 1443, 1718, 1720, 1824, 1838, 2120, 2130, 2423, 2424, 2662, 2740, 3198, 3209, 3426, 4282, 4310, 4362, 4515, 4821, 4882, 5138, 5163, 5263, 5305, 5471, 5569, 6077, 6199, 6330, 6451, 6957, 7801, 7859, 7906, 8105, 8819, 9294, 9448, 9491, 9846, 9945, 9959, 10118, 10149, 10193, 10412, 10483, 10743, 11349, 11571, 11789, 11824, 11910, 12099, 12210, 12217, 12421, 12533, 13534, 13543, 13794, 13915, 14004, 14415, 14915, 15016, 15857, 16556, 16820]"
1276,18617,32196,"[1462, 1824, 1904, 1986, 2000, 4215, 4981, 10479, 13527, 18287]"
688,18618,18513,"[794, 1371, 2131, 2947, 3180, 4678, 8921, 9991, 12671, 17380, 17567, 18210]"
3228,18619,27011,"[440, 5359, 6627, 10054, 12933, 13710, 14930, 15020, 15790, 17516]"
3332,18619,21394,"[92, 269, 440, 1847, 2876, 6220, 6842, 7102, 9529, 9937, 15298]"
1778,18619,24053,"[440, 804, 871, 974, 1048, 1968, 4492, 6068, 11314, 12963, 14092]"
217,18619,37877,"[440, 1177, 2832, 6221, 6228, 7716, 9710, 11810, 13460, 14140, 16013, 16583]"
